Date,Min,Mean,Peak
2005-04-01,4426,5704.291666666667,6452
2005-04-02,4227,5392.291666666667,6157
2005-04-03,4431,5339.75,6088
2005-04-04,4567,5854.333333333333,6586
2005-04-05,4552,5733.333333333333,6367
2005-04-06,4369,5662.916666666667,6344
2005-04-07,4332,5754.333333333333,6546
2005-04-08,4486,5622.791666666667,6357
2005-04-09,4195,4920.833333333333,5484
2005-04-10,3973,4725.791666666667,5435
2005-04-11,4165,5641.666666666667,6428
2005-04-12,4442,5672.833333333333,6363
2005-04-13,4403,5623.25,6315
2005-04-14,4304,5599.666666666667,6318
2005-04-15,4311,5586.875,6401
2005-04-16,4229,4919.5,5524
2005-04-17,3919,4720.833333333333,5399
2005-04-18,4107,5595.583333333333,6428
2005-04-19,4243,5650.083333333333,6450
2005-04-20,4175,5620.5,6491
2005-04-21,4243,5546.916666666667,6306
2005-04-22,4289,5587,6321
2005-04-23,4139,5126.75,5845
2005-04-24,4056,4956.5,5649
2005-04-25,4362,5840.916666666667,6693
2005-04-26,4448,5714.75,6459
2005-04-27,4317,5636.625,6408
2005-04-28,4317,5707.208333333333,6530
2005-04-29,4424,5552.291666666667,6323
2005-04-30,4086,5008.5,5657
2005-05-01,3969,4743.833333333333,5405
2005-05-02,4197,5681.75,6463
2005-05-03,4419,5743.041666666667,6459
2005-05-04,4410,5704.25,6429
2005-05-05,4386,5614.666666666667,6344
2005-05-06,4290,5502,6316
2005-05-07,4023,4785.875,5367
2005-05-08,3786,4583.291666666667,5302
2005-05-09,4022,5552.041666666667,6449
2005-05-10,4174,5625.708333333333,6514
2005-05-11,4211,5670.458333333333,6688
2005-05-12,4178,5523.958333333333,6295
2005-05-13,4254,5546.916666666667,6325
2005-05-14,4094,4897.916666666667,5441
2005-05-15,3814,4659.916666666667,5320
2005-05-16,4108,5563.458333333333,6404
2005-05-17,4306,5641.291666666667,6397
2005-05-18,4300,5565.166666666667,6316
2005-05-19,4203,5561.875,6340
2005-05-20,4198,5473.208333333333,6353
2005-05-21,3907,4650.625,5231
2005-05-22,3688,4369.583333333333,4841
2005-05-23,3665,4503.041666666667,5167
2005-05-24,3957,5534.291666666667,6381
2005-05-25,4203,5651.583333333333,6541
2005-05-26,4208,5729.166666666667,6682
2005-05-27,4202,5563,6572
2005-05-28,3932,4825.291666666667,5481
2005-05-29,3778,4673.666666666667,5299
2005-05-30,3942,5626.375,6600
2005-05-31,4210,5758.416666666667,6722
2005-06-01,4291,5925.166666666667,6968
2005-06-02,4350,6099.75,7224
2005-06-03,4493,5973.625,7052
2005-06-04,4238,5221.166666666667,5942
2005-06-05,3996,5482.583333333333,6515
2005-06-06,4820,6929.25,8309
2005-06-07,5023,7101,8529
2005-06-08,5104,7119.625,8652
2005-06-09,5089,7245.291666666667,8807
2005-06-10,5384,7457.75,8966
2005-06-11,5205,6939.083333333333,8150
2005-06-12,5362,6710.291666666667,7674
2005-06-13,5664,7565.5,9088
2005-06-14,5448,7590.791666666667,9325
2005-06-15,5202,6675.833333333333,7755
2005-06-16,4594,5877.458333333333,6709
2005-06-17,4302,5668.875,6568
2005-06-18,4131,4974.708333333333,5667
2005-06-19,3859,4740.166666666667,5321
2005-06-20,4131,5991.75,7162
2005-06-21,4501,6374.958333333333,7702
2005-06-22,4665,6291.416666666667,7431
2005-06-23,4401,6258.166666666667,7541
2005-06-24,4541,7049.625,8785
2005-06-25,5197,6956.791666666667,8336
2005-06-26,4640,6404.666666666667,7626
2005-06-27,5168,7689.125,9429
2005-06-28,5668,7826.125,9478
2005-06-29,5733,7743.875,9134
2005-06-30,5576,7515,8996
2005-07-01,4549,5942.166666666667,7065
2005-07-02,3924,4983.833333333333,5673
2005-07-03,3907,5141.166666666667,6029
2005-07-04,4470,6776.416666666667,8502
2005-07-05,5165,6754.666666666667,8087
2005-07-06,4719,6420.25,7588
2005-07-07,4680,6525.958333333333,7804
2005-07-08,4726,6406.416666666667,7785
2005-07-09,4393,5835.583333333333,6906
2005-07-10,4273,6092.166666666667,7358
2005-07-11,5223,7779.5,9535
2005-07-12,5946,8107.75,9594
2005-07-13,6143,8222.541666666666,9737
2005-07-14,6174,7976.041666666667,9578
2005-07-15,5614,7527.5,8944
2005-07-16,5444,6687.041666666667,7770
2005-07-17,5155,6380.125,7286
2005-07-18,5472,7863.625,9465
2005-07-19,5856,7614.125,8933
2005-07-20,5089,7107.083333333333,8527
2005-07-21,5446,7704.708333333333,9254
2005-07-22,5686,7274.416666666667,8645
2005-07-23,4696,6120.25,7128
2005-07-24,4454,5707.5,6523
2005-07-25,5164,7483.458333333333,9065
2005-07-26,5304,7096.75,8391
2005-07-27,5043,6313.625,7251
2005-07-28,4449,6155.458333333333,7265
2005-07-29,4540,6089.833333333333,7281
2005-07-30,4298,5415.208333333333,6229
2005-07-31,4130,5389.75,6298
2005-08-01,4469,6246.458333333333,7547
2005-08-02,5297,7161.833333333333,8730
2005-08-03,5231,7521,8946
2005-08-04,5806,7787.291666666667,9172
2005-08-05,5435,6972.333333333333,8201
2005-08-06,4496,5844.5,6885
2005-08-07,4405,6040.208333333333,7233
2005-08-08,5090,7376.041666666667,8983
2005-08-09,5415,7737.5,9367
2005-08-10,5826,7567.291666666667,9309
2005-08-11,5223,7015.583333333333,8339
2005-08-12,5119,6705.833333333333,7615
2005-08-13,4940,6062.875,6966
2005-08-14,4524,5367.458333333333,6005
2005-08-15,4495,6498.833333333333,7954
2005-08-16,4749,6569,7782
2005-08-17,4798,6558.75,7821
2005-08-18,4708,6298.75,7349
2005-08-19,4774,6253.625,7444
2005-08-20,4470,5574.333333333333,6364
2005-08-21,4378,5555.5,6443
2005-08-22,4473,5960.25,6956
2005-08-23,4447,5969.333333333333,6921
2005-08-24,4475,6170,7350
2005-08-25,4583,6277.083333333333,7425
2005-08-26,4666,6378.333333333333,7589
2005-08-27,4593,5647.541666666667,6564
2005-08-28,4351,5651.541666666667,6661
2005-08-29,4794,6798.541666666667,8215
2005-08-30,4874,6716.5,7978
2005-08-31,5009,6625.541666666667,7862
2005-09-01,4709,6497.625,7748
2005-09-02,4753,6178.791666666667,7393
2005-09-03,4255,5249.75,5971
2005-09-04,3994,4848.333333333333,5463
2005-09-05,3914,4990.75,5849
2005-09-06,4268,6264.916666666667,7597
2005-09-07,4654,6529.458333333333,7915
2005-09-08,4805,6311.125,7417
2005-09-09,4506,6155.541666666667,7297
2005-09-10,4243,5197.625,5962
2005-09-11,3985,5167.125,6155
2005-09-12,4409,6753.166666666667,8313
2005-09-13,4919,6998.458333333333,8587
2005-09-14,5075,6914.708333333333,8440
2005-09-15,4726,6392.583333333333,7584
2005-09-16,4619,6095.416666666667,7062
2005-09-17,4276,5346.916666666667,6135
2005-09-18,3980,5111.25,5978
2005-09-19,4279,6187.958333333333,7339
2005-09-20,4757,6266.958333333333,7314
2005-09-21,4486,6387.791666666667,7684
2005-09-22,4698,6383.083333333333,7432
2005-09-23,4639,5944.916666666667,6899
2005-09-24,4151,5080.291666666667,5723
2005-09-25,4052,5191.083333333333,6212
2005-09-26,4558,6139.708333333333,7173
2005-09-27,4334,5867.708333333333,6790
2005-09-28,4328,5910,6824
2005-09-29,4475,5725.625,6464
2005-09-30,4312,5602.708333333333,6376
2005-10-01,4026,4966.125,5603
2005-10-02,3806,4829.416666666667,5670
2005-10-03,4170,5950.791666666667,7067
2005-10-04,4448,6204.541666666667,7444
2005-10-05,4464,6151.5,7332
2005-10-06,4413,6189.083333333333,7335
2005-10-07,4357,5628.791666666667,6485
2005-10-08,3911,4767.083333333333,5338
2005-10-09,3788,4531.208333333333,5048
2005-10-10,3691,4644.916666666667,5396
2005-10-11,4028,5653.125,6588
2005-10-12,4281,5765.375,6694
2005-10-13,4297,5770.291666666667,6606
2005-10-14,4267,5741.541666666667,6658
2005-10-15,4055,4897.166666666667,5510
2005-10-16,3805,4723.166666666667,5578
2005-10-17,4045,5617.708333333333,6497
2005-10-18,4223,5665.541666666667,6468
2005-10-19,4264,5698.125,6537
2005-10-20,4358,5748.833333333333,6580
2005-10-21,4383,5642.5,6346
2005-10-22,4114,5149.958333333333,5909
2005-10-23,4039,4986.25,5844
2005-10-24,4250,5845.541666666667,6835
2005-10-25,4480,5913.625,6792
2005-10-26,4465,5901.375,6772
2005-10-27,4510,5903.875,6757
2005-10-28,4555,5852.583333333333,6571
2005-10-29,4359,5122.541666666667,5677
2005-10-30,4028,4880.416666666667,5846
2005-10-31,4258,5776,6874
2005-11-01,4344,5827.375,6869
2005-11-02,4504,5866.25,6912
2005-11-03,4431,5800.416666666667,6843
2005-11-04,4351,5696.791666666667,6577
2005-11-05,4073,5013.833333333333,5868
2005-11-06,3881,4835.666666666667,5794
2005-11-07,4194,5700.791666666667,6862
2005-11-08,4334,5726.625,6775
2005-11-09,4389,5898.375,6924
2005-11-10,4472,5935.416666666667,7055
2005-11-11,4533,5805.833333333333,6686
2005-11-12,4267,5084.625,5808
2005-11-13,3958,4884.458333333333,5883
2005-11-14,4196,5728,6899
2005-11-15,4461,6002,7114
2005-11-16,4407,5949.291666666667,7128
2005-11-17,4653,6141.625,7263
2005-11-18,4815,6210.375,7189
2005-11-19,4548,5384.708333333333,6121
2005-11-20,4189,5043.541666666667,6018
2005-11-21,4394,5952.25,7135
2005-11-22,4533,6113.958333333333,7401
2005-11-23,4926,6283.5,7383
2005-11-24,4946,6418.041666666667,7638
2005-11-25,5148,6376.666666666667,7295
2005-11-26,4798,5701.625,6568
2005-11-27,4524,5446.75,6505
2005-11-28,4624,6038.5,7178
2005-11-29,4446,5994.791666666667,7162
2005-11-30,4604,6148.208333333333,7320
2005-12-01,4725,6213.166666666667,7325
2005-12-02,4843,6274.916666666667,7374
2005-12-03,4801,5757.166666666667,6672
2005-12-04,4597,5570.625,6689
2005-12-05,4868,6473.666666666667,7749
2005-12-06,5108,6610.541666666667,7834
2005-12-07,5218,6654.541666666667,7824
2005-12-08,5188,6569.083333333333,7662
2005-12-09,5157,6461.458333333333,7501
2005-12-10,4879,5834.958333333333,6738
2005-12-11,4626,5638.583333333333,6755
2005-12-12,4974,6593.25,7902
2005-12-13,5362,6749.166666666667,7880
2005-12-14,5381,6810.458333333333,7954
2005-12-15,5289,6732.708333333333,7870
2005-12-16,5093,6437.875,7495
2005-12-17,4858,5820.041666666667,6742
2005-12-18,4671,5707.666666666667,6811
2005-12-19,5007,6561.083333333333,7777
2005-12-20,5226,6727.5,7770
2005-12-21,5277,6631.166666666667,7695
2005-12-22,5079,6481.25,7524
2005-12-23,4768,6007.666666666667,6873
2005-12-24,4287,5102.583333333333,5970
2005-12-25,3993,4816.541666666667,5513
2005-12-26,4091,4998.916666666667,5930
2005-12-27,4215,5266,6301
2005-12-28,4319,5615.75,6696
2005-12-29,4330,5645.083333333333,6695
2005-12-30,4439,5551.583333333333,6544
2005-12-31,4441,5381.416666666667,6357
2006-01-01,4372,5036.375,5834
2006-01-02,4271,5599.666666666667,6801
2006-01-03,4693,6162.208333333333,7319
2006-01-04,4792,6221.125,7276
2006-01-05,4733,6221.708333333333,7351
2006-01-06,4946,6341.583333333333,7352
2006-01-07,4844,5747.541666666667,6578
2006-01-08,4484,5365.958333333333,6416
2006-01-09,4644,6171.833333333333,7300
2006-01-10,4817,6187.083333333333,7263
2006-01-11,4784,6151.25,7132
2006-01-12,4713,6057.458333333333,7054
2006-01-13,4658,5999.791666666667,6918
2006-01-14,4403,5551.833333333333,6531
2006-01-15,4705,5696.5,6781
2006-01-16,5106,6607.291666666667,7682
2006-01-17,5217,6642.208333333333,7778
2006-01-18,4952,6464.25,7531
2006-01-19,5059,6312.833333333333,7119
2006-01-20,4810,6078.958333333333,6940
2006-01-21,4689,5613.458333333333,6449
2006-01-22,4551,5405.291666666667,6416
2006-01-23,4679,6164.708333333333,7224
2006-01-24,4911,6346.625,7426
2006-01-25,4909,6417.541666666667,7580
2006-01-26,5243,6617.875,7625
2006-01-27,5257,6386.875,7157
2006-01-28,4579,5394.125,6146
2006-01-29,4297,5384.25,6358
2006-01-30,4554,5990.958333333333,7024
2006-01-31,4611,6147.333333333333,7238
2006-02-01,4808,6220.833333333333,7229
2006-02-02,4759,6105.416666666667,7041
2006-02-03,4696,6038.083333333333,6832
2006-02-04,4427,5495,6407
2006-02-05,4423,5409.75,6455
2006-02-06,4803,6397.583333333333,7524
2006-02-07,5078,6392.458333333333,7416
2006-02-08,5050,6453.5,7530
2006-02-09,5180,6526.5,7535
2006-02-10,5193,6542.125,7424
2006-02-11,5416,5886.791666666667,6530
2006-02-12,4772,5609.333333333333,6590
2006-02-13,4955,6411.208333333333,7508
2006-02-14,5057,6377.333333333333,7300
2006-02-15,4895,6197.916666666667,7127
2006-02-16,4910,6435.166666666667,7548
2006-02-17,4877,6330.708333333333,7255
2006-02-18,4984,5882.041666666667,6681
2006-02-19,4925,5777.583333333333,6738
2006-02-20,5129,6469,7438
2006-02-21,5024,6409.458333333333,7349
2006-02-22,5047,6306.333333333333,7171
2006-02-23,4915,6267.333333333333,7269
2006-02-24,5084,6300.208333333333,7090
2006-02-25,4781,5639.833333333333,6405
2006-02-26,4780,5583.958333333333,6514
2006-02-27,4989,6451.458333333333,7483
2006-02-28,5224,6546.125,7550
2006-03-01,5182,6398.708333333333,7282
2006-03-02,5127,6472.333333333333,7345
2006-03-03,5207,6437.416666666667,7183
2006-03-04,4895,5626.958333333333,6212
2006-03-05,4565,5344.5,6244
2006-03-06,4760,6193.833333333333,7162
2006-03-07,4993,6239.25,7096
2006-03-08,4932,6246.458333333333,7160
2006-03-09,4856,6172.791666666667,6941
2006-03-10,4609,5964.958333333333,6785
2006-03-11,4454,5140.125,5723
2006-03-12,4128,4966.541666666667,5762
2006-03-13,4351,5916.125,6770
2006-03-14,4587,6066.166666666667,7008
2006-03-15,4903,6158.75,6979
2006-03-16,4844,6060.958333333333,6878
2006-03-17,4901,6059.291666666667,6773
2006-03-18,4689,5484.041666666667,6177
2006-03-19,4502,5301.5,6194
2006-03-20,4724,6145.916666666667,7127
2006-03-21,4995,6236.5,7103
2006-03-22,4896,6211.708333333333,7074
2006-03-23,4841,6141.875,6948
2006-03-24,4827,6015.041666666667,6693
2006-03-25,4470,5342.666666666667,5941
2006-03-26,4252,5040.291666666667,5900
2006-03-27,4537,5857.041666666667,6705
2006-03-28,4599,5846.208333333333,6666
2006-03-29,4553,5808.958333333333,6588
2006-03-30,4492,5761.375,6541
2006-03-31,4424,5670.541666666667,6378
2006-04-01,4058,4974,5627
2006-04-02,4065,4778.75,5567
2006-04-03,4228,5768.625,6544
2006-04-04,4526,5903.708333333333,6639
2006-04-05,4746,6024.083333333333,6698
2006-04-06,4600,5770.541666666667,6458
2006-04-07,4372,5760.916666666667,6609
2006-04-08,4357,5120.333333333333,5740
2006-04-09,4205,4876.416666666667,5545
2006-04-10,4320,5663.083333333333,6375
2006-04-11,4297,5570.291666666667,6258
2006-04-12,4314,5728.125,6476
2006-04-13,4314,5555.75,6340
2006-04-14,3900,4655.666666666667,5250
2006-04-15,3737,4518.125,4995
2006-04-16,3734,4367.791666666667,4942
2006-04-17,3913,5313.208333333333,6069
2006-04-18,4240,5566.958333333333,6310
2006-04-19,4235,5562.583333333333,6348
2006-04-20,4194,5604.166666666667,6435
2006-04-21,4164,5479,6267
2006-04-22,3927,4905.75,5572
2006-04-23,3876,4868.625,5615
2006-04-24,4181,5639.791666666667,6407
2006-04-25,4318,5732,6554
2006-04-26,4452,5703,6403
2006-04-27,4317,5640.458333333333,6361
2006-04-28,4369,5575.541666666667,6346
2006-04-29,4096,4809.041666666667,5354
2006-04-30,3844,4612.5,5288
2006-05-01,4011,5516.583333333333,6365
2006-05-02,4188,5544.041666666667,6335
2006-05-03,4174,5635.5,6500
2006-05-04,4184,5666.291666666667,6559
2006-05-05,4199,5463.75,6374
2006-05-06,3934,4728.833333333333,5323
2006-05-07,3836,4589.458333333333,5287
2006-05-08,4046,5548.541666666667,6410
2006-05-09,4182,5647.166666666667,6535
2006-05-10,4231,5679.625,6583
2006-05-11,4272,5676.416666666667,6472
2006-05-12,4245,5518.166666666667,6349
2006-05-13,3940,4778.458333333333,5394
2006-05-14,3752,4562.083333333333,5272
2006-05-15,4077,5565.25,6403
2006-05-16,4184,5622.916666666667,6436
2006-05-17,4240,5665.041666666667,6522
2006-05-18,4232,5613.625,6451
2006-05-19,4164,5383.166666666667,6209
2006-05-20,3912,4624.375,5173
2006-05-21,3710,4455.791666666667,4946
2006-05-22,3793,4628.583333333333,5282
2006-05-23,4136,5590.291666666667,6421
2006-05-24,4291,5712.916666666667,6546
2006-05-25,4291,5746.958333333333,6634
2006-05-26,4385,5758.708333333333,6685
2006-05-27,4089,5047.458333333333,5714
2006-05-28,3889,5022.5,5826
2006-05-29,4402,6886.916666666667,8341
2006-05-30,5629,7814,9390
2006-05-31,5715,7289.625,8651
2006-06-01,5204,6557.875,7424
2006-06-02,4705,6163.5,7220
2006-06-03,4267,5108.208333333333,5796
2006-06-04,3889,4852.375,5566
2006-06-05,4214,6047.75,7132
2006-06-06,4494,6127.625,7197
2006-06-07,4489,6368.708333333333,7644
2006-06-08,4699,6335.25,7505
2006-06-09,4608,5860.958333333333,6938
2006-06-10,3949,4752.958333333333,5364
2006-06-11,3730,4621.583333333333,5258
2006-06-12,4070,5749.625,6822
2006-06-13,4388,5941.583333333333,6928
2006-06-14,4456,6049.375,7020
2006-06-15,4440,6204.166666666667,7350
2006-06-16,4523,6341,7579
2006-06-17,4495,6394.75,7719
2006-06-18,4699,6504.5,7676
2006-06-19,5374,7074.125,8407
2006-06-20,4929,6413.125,7528
2006-06-21,4451,6187.666666666667,7207
2006-06-22,4846,7094.375,8699
2006-06-23,5059,6550.166666666667,7665
2006-06-24,4312,5620.5,6549
2006-06-25,4143,5499.333333333333,6492
2006-06-26,4701,6554.583333333333,7827
2006-06-27,4966,6631.166666666667,7697
2006-06-28,4895,6777.875,8127
2006-06-29,4778,6233.666666666667,7502
2006-06-30,4300,5820.833333333333,6818
2006-07-01,4092,5281.083333333333,6071
2006-07-02,4415,5775.458333333333,6798
2006-07-03,4575,6233.208333333333,7405
2006-07-04,4967,6851.083333333333,8370
2006-07-05,4513,6083.958333333333,7132
2006-07-06,4373,6020.75,7063
2006-07-07,4452,6241.041666666667,7484
2006-07-08,4347,5715,6693
2006-07-09,4198,5552.583333333333,6529
2006-07-10,4646,6148.666666666667,7104
2006-07-11,4485,6366.541666666667,7572
2006-07-12,4765,6290.916666666667,7303
2006-07-13,4599,6874.208333333333,8449
2006-07-14,5109,7236.166666666667,8737
2006-07-15,5159,6636.541666666667,7677
2006-07-16,4783,6703.583333333333,8029
2006-07-17,5813,8087.333333333333,9709
2006-07-18,5615,7400.083333333333,8807
2006-07-19,5133,7081.041666666667,8443
2006-07-20,5190,7108.791666666667,8637
2006-07-21,5136,6889.666666666667,8165
2006-07-22,4726,5443.875,6051
2006-07-23,4049,5158,5946
2006-07-24,4391,6456.458333333333,7792
2006-07-25,5155,7238.833333333333,8803
2006-07-26,5378,7446.083333333333,9058
2006-07-27,5388,7447.5,8961
2006-07-28,5499,7256.541666666667,8597
2006-07-29,5145,6627.666666666667,8013
2006-07-30,4718,6172.75,7172
2006-07-31,5171,7833,9609
2006-08-01,6507,8714.375,10090
2006-08-02,6705,8366.833333333334,9674
2006-08-03,5789,7073.708333333333,8081
2006-08-04,4934,6786.875,8164
2006-08-05,4515,5706.875,6601
2006-08-06,4352,5650.375,6604
2006-08-07,4692,6128.708333333333,7328
2006-08-08,4684,6421.541666666667,7664
2006-08-09,4592,6405.333333333333,7706
2006-08-10,4770,6504.458333333333,7812
2006-08-11,4519,5923.166666666667,6919
2006-08-12,4194,5203.875,5893
2006-08-13,3991,5151.791666666667,5992
2006-08-14,4412,6173.791666666667,7762
2006-08-15,4539,6195.708333333333,7305
2006-08-16,4543,6326.375,7552
2006-08-17,4695,6495.083333333333,7755
2006-08-18,4897,6836.416666666667,8312
2006-08-19,4877,5931.5,6958
2006-08-20,4495,5176,5665
2006-08-21,4251,6138.166666666667,7414
2006-08-22,4617,6448.375,7807
2006-08-23,4610,6211.708333333333,7369
2006-08-24,4558,6100.166666666667,7078
2006-08-25,4617,5802.625,6637
2006-08-26,4183,5064,5646
2006-08-27,4168,5357.166666666667,6273
2006-08-28,4542,6309.541666666667,7540
2006-08-29,4657,6231.833333333333,7323
2006-08-30,4604,6112.791666666667,7217
2006-08-31,4402,5899.625,6867
2006-09-01,4360,5739.375,6747
2006-09-02,4169,4865.375,5440
2006-09-03,3786,4515.041666666667,5052
2006-09-04,3725,4639.833333333333,5444
2006-09-05,4108,5738.666666666667,6640
2006-09-06,4379,5940.333333333333,6910
2006-09-07,4395,6034.541666666667,7030
2006-09-08,4457,6141.416666666667,7311
2006-09-09,4304,5044.083333333333,5718
2006-09-10,3821,4693.75,5465
2006-09-11,3990,5458.625,6254
2006-09-12,4110,5583.833333333333,6395
2006-09-13,4179,5720.833333333333,6567
2006-09-14,4253,5695.041666666667,6497
2006-09-15,4262,5640.541666666667,6512
2006-09-16,4046,4899.458333333333,5531
2006-09-17,3798,4824.25,5672
2006-09-18,4217,5938.875,7081
2006-09-19,4224,5635.583333333333,6478
2006-09-20,4153,5457.291666666667,6201
2006-09-21,4123,5491.583333333333,6241
2006-09-22,4137,5481.791666666667,6254
2006-09-23,4121,5098,5762
2006-09-24,4032,4872.458333333333,5538
2006-09-25,4049,5582.291666666667,6462
2006-09-26,4196,5649.625,6430
2006-09-27,4268,5780.291666666667,6632
2006-09-28,4316,5679.083333333333,6404
2006-09-29,4259,5525.708333333333,6288
2006-09-30,4089,4943.416666666667,5523
2006-10-01,3865,4736.583333333333,5478
2006-10-02,4062,5588.541666666667,6444
2006-10-03,4272,5832.25,6706
2006-10-04,4320,5802.583333333333,6708
2006-10-05,4273,5656.125,6470
2006-10-06,4290,5536.958333333333,6270
2006-10-07,4082,4803.25,5298
2006-10-08,3830,4567.875,5083
2006-10-09,3740,4634.583333333333,5425
2006-10-10,3950,5512.208333333333,6410
2006-10-11,4269,5777.541666666667,6695
2006-10-12,4285,5715.083333333333,6584
2006-10-13,4456,5799.541666666667,6512
2006-10-14,4224,5089.25,5656
